date,day_of_week,hour,base_price_prob,price_volatility,price_elasticity,base_load_demand,load_volatility,temperature,humidity,weather,weather_code,wind_speed,solar_potential,wind_power_potential,industrial_activity,commercial_activity,residential_activity,total_activity_factor,temperature_effect,is_weekend,is_holiday,season_factor
2023-10-07,Saturday,7,0.1052,0.0309,0.44,19.69,0.103,22.9,63.0,Sunny,0,4.4,0.455,0.116,0.3,0.72,0.99,0.63,0.43,1,0,1.05
2023-10-07,Saturday,8,0.117,0.032,0.44,21.11,0.107,23.4,42.5,Cloudy,1,3.5,0.24,0.04,0.3,0.72,0.99,0.63,0.33,1,0,1.05
2023-10-07,Saturday,9,0.5224,0.048,0.44,32.77,0.121,26.4,42.1,Rainy,2,3.3,0.072,0.027,0.3,1.08,0.99,0.74,0.0,1,0,1.05
2023-10-07,Saturday,10,0.6807,0.0421,0.44,34.21,0.105,23.2,57.7,Sunny,0,3.3,0.82,0.023,0.3,1.08,0.66,0.64,0.37,1,0,1.05
2023-10-07,Saturday,11,0.5094,0.0369,0.44,31.16,0.092,21.5,45.8,Cloudy,1,1.3,0.352,0.0,0.3,1.08,0.66,0.64,0.7,1,0,1.05
2023-10-07,Saturday,12,0.3262,0.0263,0.44,26.81,0.088,21.0,36.2,Cloudy,1,0.7,0.36,0.0,0.3,1.08,0.66,0.64,0.81,1,0,1.05
2023-10-07,Saturday,13,0.3294,0.0274,0.44,30.9,0.092,18.6,55.4,Rainy,2,2.2,0.088,0.0,0.3,1.08,0.66,0.64,0.72,1,0,1.05
2023-10-07,Saturday,14,0.3332,0.0244,0.44,27.76,0.081,19.8,52.5,Foggy,4,1.9,0.164,0.0,0.3,1.08,0.66,0.64,0.96,1,0,1.05
2023-10-07,Saturday,15,0.28,0.0292,0.44,29.34,0.097,17.8,55.2,Cloudy,1,0.9,0.29,0.0,0.3,1.08,0.66,0.64,0.57,1,0,1.05
2023-10-07,Saturday,16,0.2759,0.0348,0.44,31.03,0.116,15.5,42.9,Sunny,0,1.6,0.6,0.0,0.3,1.08,0.66,0.64,0.1,1,0,1.05
2023-10-07,Saturday,17,0.2889,0.036,0.44,29.42,0.12,14.2,58.2,Sunny,0,2.0,0.455,0.0,0.3,1.08,0.66,0.64,0.0,1,0,1.05
2023-10-07,Saturday,18,0.4801,0.0449,0.44,32.76,0.112,16.0,54.5,Sunny,0,0.5,0.3,0.0,0.3,1.08,0.99,0.74,0.19,1,0,1.05
2023-10-07,Saturday,19,0.6754,0.048,0.44,38.79,0.12,14.0,58.5,Sunny,0,0.8,0.0,0.0,0.3,1.08,0.99,0.74,0.0,1,0,1.05
2023-10-07,Saturday,20,0.4813,0.048,0.44,35.43,0.12,14.0,70.6,Cloudy,1,3.4,0.0,0.029,0.3,1.08,0.99,0.74,0.0,1,0,1.05
2023-10-07,Saturday,21,0.1953,0.036,0.44,19.5,0.12,14.8,77.0,Sunny,0,3.1,0.0,0.007,0.3,1.08,0.99,0.74,0.0,1,0,1.05
2023-10-07,Saturday,22,0.2092,0.0345,0.44,16.31,0.115,15.6,79.9,Cloudy,1,4.3,0.0,0.111,0.3,0.72,0.99,0.63,0.12,1,0,1.05
2023-10-07,Saturday,23,0.1869,0.0297,0.44,16.67,0.099,17.6,89.2,Cloudy,1,3.8,0.0,0.063,0.3,0.72,0.33,0.43,0.53,1,0,1.05
2023-10-08,Sunday,0,0.0393,0.0201,0.44,9.38,0.1,22.6,75.6,Sunny,0,3.8,0.0,0.07,0.3,0.24,0.33,0.29,0.49,1,0,1.05
2023-10-08,Sunday,1,0.0341,0.0179,0.44,8.3,0.09,21.2,77.1,Sunny,0,5.8,0.0,0.23,0.3,0.24,0.33,0.29,0.76,1,0,1.05
2023-10-08,Sunday,2,0.0361,0.0165,0.44,8.19,0.083,20.3,90.4,Sunny,0,7.2,0.0,0.347,0.3,0.24,0.33,0.29,0.94,1,0,1.05
2023-10-08,Sunday,3,0.0477,0.024,0.44,8.78,0.12,25.2,77.2,Cloudy,1,7.4,0.0,0.369,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-08,Sunday,4,0.0392,0.024,0.44,8.97,0.12,26.1,68.2,Sunny,0,6.4,0.0,0.286,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-08,Sunday,5,0.0466,0.0235,0.44,8.77,0.118,24.7,53.8,Sunny,0,4.8,0.0,0.152,0.3,0.24,0.33,0.29,0.06,1,0,1.05
2023-10-08,Sunday,6,0.1233,0.036,0.44,17.46,0.12,26.7,46.5,Cloudy,1,5.0,0.12,0.167,0.3,0.24,0.33,0.29,0.0,1,0,1.05
2023-10-08,Sunday,7,0.1217,0.036,0.44,19.88,0.12,25.8,42.3,Sunny,0,5.3,0.455,0.194,0.3,0.72,0.99,0.63,0.0,1,0,1.05
2023-10-08,Sunday,8,0.121,0.036,0.44,18.76,0.12,27.7,53.0,Sunny,0,4.5,0.6,0.128,0.3,0.72,0.99,0.63,0.0,1,0,1.05
2023-10-08,Sunday,9,0.5297,0.0407,0.44,33.88,0.104,22.7,36.0,Stormy,3,2.8,0.072,0.0,0.3,1.08,0.99,0.74,0.46,1,0,1.05
2023-10-08,Sunday,10,0.6796,0.0374,0.44,33.89,0.094,21.7,47.4,Sunny,0,2.0,0.82,0.0,0.3,1.08,0.66,0.64,0.66,1,0,1.05
2023-10-08,Sunday,11,0.5089,0.037,0.44,28.33,0.093,21.6,33.8,Sunny,0,3.4,0.88,0.035,0.3,1.08,0.66,0.64,0.69,1,0,1.05
2023-10-08,Sunday,12,0.3193,0.0251,0.44,26.88,0.084,19.5,34.9,Cloudy,1,0.5,0.36,0.0,0.3,1.08,0.66,0.64,0.91,1,0,1.05
2023-10-08,Sunday,13,0.3352,0.0296,0.44,28.95,0.1,17.7,34.7,Rainy,2,0.5,0.088,0.0,0.3,1.08,0.66,0.64,0.53,1,0,1.05
2023-10-08,Sunday,14,0.3214,0.0347,0.44,28.5,0.116,15.5,48.8,Sunny,0,0.9,0.82,0.0,0.3,1.08,0.66,0.64,0.11,1,0,1.05
2023-10-08,Sunday,15,0.2923,0.0305,0.44,30.81,0.103,17.3,57.2,Rainy,2,2.1,0.072,0.0,0.3,1.08,0.66,0.64,0.46,1,0,1.05
2023-10-08,Sunday,16,0.2878,0.0353,0.44,30.87,0.118,15.3,35.5,Cloudy,1,1.6,0.24,0.0,0.3,1.08,0.66,0.64,0.06,1,0,1.05
2023-10-08,Sunday,17,0.2837,0.036,0.44,31.02,0.12,12.4,55.8,Sunny,0,2.5,0.455,0.0,0.3,1.08,0.66,0.64,0.0,1,0,1.05
2023-10-08,Sunday,18,0.4744,0.0479,0.44,32.25,0.119,15.0,47.8,Foggy,4,2.2,0.06,0.0,0.3,1.08,0.99,0.74,0.01,1,0,1.05
2023-10-08,Sunday,19,0.6502,0.048,0.44,39.25,0.12,12.2,62.2,Sunny,0,2.0,0.0,0.0,0.3,1.08,0.99,0.74,0.0,1,0,1.05
2023-10-08,Sunday,20,0.4935,0.046,0.44,36.34,0.115,15.6,58.5,Cloudy,1,2.6,0.0,0.0,0.3,1.08,0.99,0.74,0.13,1,0,1.05
2023-10-08,Sunday,21,0.1951,0.0315,0.44,17.08,0.105,16.9,64.8,Cloudy,1,3.1,0.0,0.005,0.3,1.08,0.99,0.74,0.38,1,0,1.05
2023-10-08,Sunday,22,0.2155,0.0327,0.44,18.5,0.11,16.4,79.3,Rainy,2,3.8,0.0,0.067,0.3,0.72,0.99,0.63,0.28,1,0,1.05
2023-10-08,Sunday,23,0.212,0.0339,0.44,17.52,0.113,15.9,80.1,Cloudy,1,4.3,0.0,0.112,0.3,0.72,0.33,0.43,0.18,1,0,1.05
2023-10-09,Monday,0,0.046,0.0259,0.34,11.97,0.104,23.0,78.7,Cloudy,1,6.7,0.0,0.307,0.8,0.2,0.3,0.47,0.41,0,0,1.05
2023-10-09,Monday,1,0.0412,0.0207,0.34,10.36,0.082,20.3,79.0,Foggy,4,6.3,0.0,0.274,0.8,0.2,0.3,0.47,0.93,0,0,1.05
2023-10-09,Monday,2,0.0566,0.0219,0.34,10.12,0.088,21.0,90.4,Sunny,0,6.3,0.0,0.276,0.8,0.2,0.3,0.47,0.81,0,0,1.05
2023-10-09,Monday,3,0.0428,0.0242,0.34,9.86,0.097,22.1,83.9,Sunny,0,5.3,0.0,0.19,0.8,0.2,0.3,0.47,0.58,0,0,1.05
2023-10-09,Monday,4,0.0438,0.03,0.34,11.15,0.12,27.5,65.7,Sunny,0,5.4,0.0,0.198,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-09,Monday,5,0.0497,0.026,0.34,12.77,0.105,23.0,78.4,Rainy,2,4.7,0.0,0.138,0.8,0.2,0.3,0.47,0.4,0,0,1.05
2023-10-09,Monday,6,0.168,0.045,0.34,21.0,0.12,26.5,65.6,Sunny,0,6.4,0.3,0.281,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-09,Monday,7,0.1485,0.045,0.34,24.71,0.12,26.2,44.6,Cloudy,1,4.0,0.182,0.082,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-09,Monday,8,0.1669,0.045,0.34,26.5,0.121,26.8,39.4,Rainy,2,4.7,0.06,0.144,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-09,Monday,9,0.6396,0.0598,0.34,37.56,0.12,24.9,31.0,Cloudy,1,4.4,0.29,0.117,0.8,0.9,0.9,0.86,0.01,0,0,1.05
2023-10-09,Monday,10,0.8728,0.0594,0.34,44.24,0.119,24.8,42.1,Cloudy,1,2.6,0.328,0.0,0.8,0.9,0.6,0.77,0.03,0,0,1.05
2023-10-09,Monday,11,0.6605,0.0449,0.34,35.03,0.09,21.2,37.4,Cloudy,1,1.1,0.352,0.0,0.8,0.9,0.6,0.77,0.76,0,0,1.05
2023-10-09,Monday,12,0.4075,0.0388,0.34,34.41,0.103,17.1,43.9,Cloudy,1,3.1,0.36,0.008,0.8,0.9,0.6,0.77,0.42,0,0,1.05
2023-10-09,Monday,13,0.4155,0.0316,0.34,35.01,0.084,19.5,49.1,Sunny,0,1.6,0.88,0.0,0.8,0.9,0.6,0.77,0.89,0,0,1.05
2023-10-09,Monday,14,0.3855,0.0411,0.34,35.4,0.11,16.3,41.6,Cloudy,1,1.3,0.328,0.0,0.8,0.9,0.6,0.77,0.26,0,0,1.05
2023-10-09,Monday,15,0.3333,0.0392,0.34,37.64,0.105,16.9,45.1,Sunny,0,2.3,0.724,0.0,0.8,0.9,0.6,0.77,0.39,0,0,1.05
2023-10-09,Monday,16,0.3352,0.045,0.34,41.21,0.12,13.2,36.8,Sunny,0,1.1,0.6,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-09,Monday,17,0.3419,0.045,0.34,36.96,0.12,14.1,57.2,Sunny,0,1.3,0.455,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-09,Monday,18,0.585,0.06,0.34,39.79,0.12,12.3,74.2,Cloudy,1,2.4,0.12,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-09,Monday,19,0.8452,0.0598,0.34,46.0,0.12,15.1,77.0,Sunny,0,3.2,0.0,0.017,0.8,0.9,0.9,0.86,0.01,0,0,1.05
2023-10-09,Monday,20,0.6036,0.06,0.34,43.61,0.121,12.6,67.4,Rainy,2,1.8,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-09,Monday,21,0.2387,0.045,0.34,23.76,0.121,14.0,80.8,Rainy,2,2.3,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-09,Monday,22,0.2519,0.0346,0.34,21.79,0.092,18.5,81.4,Foggy,4,3.2,0.0,0.018,0.8,0.6,0.9,0.77,0.7,0,0,1.05
2023-10-09,Monday,23,0.2552,0.0363,0.34,21.3,0.097,17.9,85.4,Cloudy,1,5.8,0.0,0.233,0.8,0.6,0.3,0.59,0.58,0,0,1.05
2023-10-10,Tuesday,0,0.0504,0.0241,0.34,9.82,0.096,18.0,65.1,Cloudy,1,4.2,0.0,0.103,0.8,0.2,0.3,0.47,0.59,0,0,1.05
2023-10-10,Tuesday,1,0.0465,0.0224,0.34,10.35,0.09,21.2,80.0,Sunny,0,4.4,0.0,0.116,0.8,0.2,0.3,0.47,0.76,0,0,1.05
2023-10-10,Tuesday,2,0.0559,0.0271,0.34,9.9,0.108,23.5,84.8,Cloudy,1,5.5,0.0,0.211,0.8,0.2,0.3,0.47,0.29,0,0,1.05
2023-10-10,Tuesday,3,0.041,0.0267,0.34,10.22,0.107,23.3,61.9,Cloudy,1,5.8,0.0,0.236,0.8,0.2,0.3,0.47,0.33,0,0,1.05
2023-10-10,Tuesday,4,0.0531,0.03,0.34,9.92,0.12,25.1,83.1,Sunny,0,4.7,0.0,0.139,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-10,Tuesday,5,0.0564,0.03,0.34,10.01,0.12,27.9,59.1,Sunny,0,4.6,0.0,0.135,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-10,Tuesday,6,0.1316,0.045,0.34,21.63,0.121,27.9,52.8,Rainy,2,5.1,0.03,0.178,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-10,Tuesday,7,0.1531,0.045,0.34,25.04,0.12,26.5,47.2,Cloudy,1,3.8,0.182,0.07,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-10,Tuesday,8,0.1519,0.0393,0.34,28.34,0.107,23.1,47.9,Stormy,3,3.5,0.06,0.044,0.8,0.6,0.9,0.77,0.38,0,0,1.05
2023-10-10,Tuesday,9,0.6414,0.0506,0.34,39.98,0.101,22.7,40.9,Sunny,0,2.2,0.724,0.0,0.8,0.9,0.9,0.86,0.47,0,0,1.05
2023-10-10,Tuesday,10,0.8659,0.0491,0.34,48.48,0.099,22.3,35.3,Rainy,2,2.8,0.082,0.0,0.8,0.9,0.6,0.77,0.54,0,0,1.05
2023-10-10,Tuesday,11,0.656,0.0476,0.34,38.34,0.095,21.9,49.6,Cloudy,1,3.2,0.352,0.02,0.8,0.9,0.6,0.77,0.62,0,0,1.05
2023-10-10,Tuesday,12,0.4081,0.0356,0.34,35.56,0.095,18.1,32.1,Sunny,0,1.4,0.9,0.0,0.8,0.9,0.6,0.77,0.63,0,0,1.05
2023-10-10,Tuesday,13,0.3848,0.0317,0.34,33.88,0.086,20.6,39.2,Rainy,2,0.8,0.088,0.0,0.8,0.9,0.6,0.77,0.88,0,0,1.05
2023-10-10,Tuesday,14,0.4131,0.045,0.34,32.42,0.12,14.6,35.8,Cloudy,1,1.6,0.328,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-10,Tuesday,15,0.3529,0.0434,0.34,35.38,0.115,15.5,55.6,Foggy,4,0.5,0.145,0.0,0.8,0.9,0.6,0.77,0.11,0,0,1.05
2023-10-10,Tuesday,16,0.3401,0.045,0.34,40.53,0.12,12.6,40.2,Cloudy,1,2.0,0.24,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-10,Tuesday,17,0.3605,0.0397,0.34,36.91,0.106,16.8,60.9,Cloudy,1,0.5,0.182,0.0,0.8,0.9,0.6,0.77,0.36,0,0,1.05
2023-10-10,Tuesday,18,0.595,0.0557,0.34,40.19,0.111,16.1,48.8,Sunny,0,3.1,0.3,0.008,0.8,0.9,0.9,0.86,0.22,0,0,1.05
2023-10-10,Tuesday,19,0.8485,0.056,0.34,45.61,0.112,16.0,55.6,Sunny,0,1.7,0.0,0.0,0.8,0.9,0.9,0.86,0.2,0,0,1.05
2023-10-10,Tuesday,20,0.6034,0.0582,0.34,43.48,0.116,15.5,82.8,Cloudy,1,2.7,0.0,0.0,0.8,0.9,0.9,0.86,0.09,0,0,1.05
2023-10-10,Tuesday,21,0.2487,0.0364,0.34,22.7,0.097,17.9,62.0,Cloudy,1,4.7,0.0,0.145,0.8,0.9,0.9,0.86,0.57,0,0,1.05
2023-10-10,Tuesday,22,0.2416,0.0328,0.34,24.13,0.089,19.1,71.6,Rainy,2,3.8,0.0,0.069,0.8,0.6,0.9,0.77,0.81,0,0,1.05
2023-10-10,Tuesday,23,0.2533,0.0382,0.34,21.39,0.102,17.3,69.8,Sunny,0,4.8,0.0,0.148,0.8,0.6,0.3,0.59,0.45,0,0,1.05
2023-10-11,Wednesday,0,0.0596,0.0204,0.34,9.97,0.082,19.8,66.7,Sunny,0,4.7,0.0,0.138,0.8,0.2,0.3,0.47,0.96,0,0,1.05
2023-10-11,Wednesday,1,0.0469,0.0236,0.34,11.72,0.095,21.8,75.8,Rainy,2,6.6,0.0,0.303,0.8,0.2,0.3,0.47,0.64,0,0,1.05
2023-10-11,Wednesday,2,0.0541,0.0218,0.34,12.42,0.088,20.9,87.6,Rainy,2,5.4,0.0,0.203,0.8,0.2,0.3,0.47,0.82,0,0,1.05
2023-10-11,Wednesday,3,0.042,0.026,0.34,11.9,0.104,23.0,82.8,Sunny,0,4.9,0.0,0.157,0.8,0.2,0.3,0.47,0.4,0,0,1.05
2023-10-11,Wednesday,4,0.0523,0.03,0.34,12.62,0.121,25.7,67.2,Rainy,2,6.4,0.0,0.284,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-11,Wednesday,5,0.0581,0.03,0.34,9.93,0.12,27.0,66.7,Sunny,0,6.5,0.0,0.288,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-11,Wednesday,6,0.1652,0.045,0.34,23.49,0.121,26.3,47.0,Rainy,2,4.8,0.03,0.146,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-11,Wednesday,7,0.1391,0.045,0.34,24.02,0.12,27.4,49.7,Cloudy,1,6.0,0.182,0.248,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-11,Wednesday,8,0.1372,0.045,0.34,22.46,0.12,26.4,58.4,Foggy,4,5.6,0.12,0.214,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-11,Wednesday,9,0.6364,0.0532,0.34,41.65,0.107,23.3,40.4,Rainy,2,4.8,0.072,0.153,0.8,0.9,0.9,0.86,0.34,0,0,1.05
2023-10-11,Wednesday,10,0.8462,0.0414,0.34,43.69,0.084,20.4,28.0,Rainy,2,3.9,0.082,0.076,0.8,0.9,0.6,0.77,0.93,0,0,1.05
2023-10-11,Wednesday,11,0.6569,0.0558,0.34,39.03,0.112,24.0,26.7,Cloudy,1,2.5,0.352,0.0,0.8,0.9,0.6,0.77,0.21,0,0,1.05
2023-10-11,Wednesday,12,0.4172,0.0342,0.34,32.65,0.091,21.4,41.3,Cloudy,1,1.5,0.36,0.0,0.8,0.9,0.6,0.77,0.72,0,0,1.05
2023-10-11,Wednesday,13,0.3928,0.0328,0.34,34.1,0.087,20.9,46.9,Cloudy,1,0.9,0.352,0.0,0.8,0.9,0.6,0.77,0.81,0,0,1.05
2023-10-11,Wednesday,14,0.404,0.0406,0.34,35.31,0.108,16.5,32.6,Sunny,0,1.2,0.82,0.0,0.8,0.9,0.6,0.77,0.29,0,0,1.05
2023-10-11,Wednesday,15,0.3585,0.045,0.34,34.57,0.12,13.9,37.2,Cloudy,1,1.3,0.29,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-11,Wednesday,16,0.3637,0.045,0.34,39.81,0.12,14.5,37.1,Sunny,0,2.1,0.6,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-11,Wednesday,17,0.3597,0.045,0.34,38.05,0.12,11.9,45.5,Cloudy,1,0.5,0.182,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-11,Wednesday,18,0.5818,0.0545,0.34,40.27,0.109,16.4,52.0,Sunny,0,3.2,0.3,0.018,0.8,0.9,0.9,0.86,0.28,0,0,1.05
2023-10-11,Wednesday,19,0.8351,0.06,0.34,48.87,0.12,11.4,71.7,Foggy,4,2.3,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-11,Wednesday,20,0.5813,0.0508,0.34,45.65,0.103,17.3,61.5,Rainy,2,2.2,0.0,0.0,0.8,0.9,0.9,0.86,0.46,0,0,1.05
2023-10-11,Wednesday,21,0.262,0.045,0.34,22.82,0.121,14.5,73.1,Rainy,2,3.8,0.0,0.068,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-11,Wednesday,22,0.2681,0.045,0.34,21.48,0.12,15.0,81.4,Foggy,4,4.9,0.0,0.156,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-11,Wednesday,23,0.2382,0.0434,0.34,19.11,0.116,15.5,71.4,Cloudy,1,5.6,0.0,0.219,0.8,0.6,0.3,0.59,0.1,0,0,1.05
2023-10-12,Thursday,0,0.0406,0.0209,0.34,10.87,0.084,20.4,70.3,Rainy,2,4.8,0.0,0.152,0.8,0.2,0.3,0.47,0.91,0,0,1.05
2023-10-12,Thursday,1,0.0468,0.0224,0.34,12.62,0.09,21.2,71.5,Rainy,2,4.6,0.0,0.132,0.8,0.2,0.3,0.47,0.76,0,0,1.05
2023-10-12,Thursday,2,0.0451,0.03,0.34,9.76,0.12,25.0,88.1,Sunny,0,7.2,0.0,0.347,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-12,Thursday,3,0.0479,0.03,0.34,11.95,0.12,25.3,80.9,Cloudy,1,6.7,0.0,0.307,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-12,Thursday,4,0.0525,0.03,0.34,12.86,0.121,27.4,80.9,Rainy,2,4.5,0.0,0.122,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-12,Thursday,5,0.0494,0.0299,0.34,10.56,0.12,25.0,56.8,Cloudy,1,4.7,0.0,0.146,0.8,0.2,0.3,0.47,0.01,0,0,1.05
2023-10-12,Thursday,6,0.1339,0.045,0.34,22.82,0.121,28.8,53.9,Rainy,2,6.1,0.03,0.262,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-12,Thursday,7,0.1329,0.045,0.34,22.97,0.12,28.6,56.3,Sunny,0,3.3,0.455,0.024,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-12,Thursday,8,0.1492,0.045,0.34,24.59,0.12,27.6,58.4,Sunny,0,4.8,0.6,0.15,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-12,Thursday,9,0.6522,0.0569,0.34,41.9,0.115,24.2,38.0,Rainy,2,3.4,0.072,0.037,0.8,0.9,0.9,0.86,0.15,0,0,1.05
2023-10-12,Thursday,10,0.848,0.0577,0.34,46.91,0.115,24.4,49.4,Cloudy,1,3.6,0.328,0.05,0.8,0.9,0.6,0.77,0.11,0,0,1.05
2023-10-12,Thursday,11,0.6596,0.051,0.34,38.46,0.102,22.7,44.1,Cloudy,1,0.8,0.352,0.0,0.8,0.9,0.6,0.77,0.45,0,0,1.05
2023-10-12,Thursday,12,0.4163,0.0309,0.34,35.37,0.083,20.3,51.3,Sunny,0,2.5,0.9,0.0,0.8,0.9,0.6,0.77,0.94,0,0,1.05
2023-10-12,Thursday,13,0.4168,0.0432,0.34,33.02,0.115,15.6,55.5,Foggy,4,2.7,0.176,0.0,0.8,0.9,0.6,0.77,0.12,0,0,1.05
2023-10-12,Thursday,14,0.381,0.0372,0.34,37.29,0.1,17.6,34.6,Rainy,2,2.3,0.082,0.0,0.8,0.9,0.6,0.77,0.52,0,0,1.05
2023-10-12,Thursday,15,0.3594,0.0444,0.34,36.16,0.118,15.2,36.8,Sunny,0,0.5,0.724,0.0,0.8,0.9,0.6,0.77,0.04,0,0,1.05
2023-10-12,Thursday,16,0.365,0.0444,0.34,42.31,0.119,15.2,47.6,Rainy,2,0.6,0.06,0.0,0.8,0.9,0.6,0.77,0.04,0,0,1.05
2023-10-12,Thursday,17,0.3479,0.045,0.34,36.93,0.12,13.7,57.9,Cloudy,1,1.4,0.182,0.0,0.8,0.9,0.6,0.77,0.0,0,0,1.05
2023-10-12,Thursday,18,0.6126,0.0527,0.34,40.72,0.105,16.8,72.0,Sunny,0,2.6,0.3,0.0,0.8,0.9,0.9,0.86,0.36,0,0,1.05
2023-10-12,Thursday,19,0.8118,0.06,0.34,50.84,0.12,12.4,75.4,Sunny,0,2.4,0.0,0.0,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-12,Thursday,20,0.5999,0.0555,0.34,40.78,0.111,16.1,72.0,Sunny,0,2.2,0.0,0.0,0.8,0.9,0.9,0.86,0.23,0,0,1.05
2023-10-12,Thursday,21,0.2582,0.0379,0.34,21.44,0.101,17.4,88.8,Sunny,0,4.3,0.0,0.11,0.8,0.9,0.9,0.86,0.47,0,0,1.05
2023-10-12,Thursday,22,0.2402,0.045,0.34,20.76,0.121,14.8,79.8,Rainy,2,4.9,0.0,0.158,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-12,Thursday,23,0.2586,0.0302,0.34,18.98,0.08,19.9,70.8,Sunny,0,4.9,0.0,0.16,0.8,0.6,0.3,0.59,0.99,0,0,1.05
2023-10-13,Friday,0,0.0563,0.0219,0.34,10.02,0.088,21.0,74.4,Sunny,0,5.1,0.0,0.172,0.8,0.2,0.3,0.47,0.81,0,0,1.05
2023-10-13,Friday,1,0.0568,0.0289,0.34,10.01,0.116,24.5,70.0,Sunny,0,6.9,0.0,0.324,0.8,0.2,0.3,0.47,0.11,0,0,1.05
2023-10-13,Friday,2,0.0427,0.0211,0.34,11.77,0.084,20.6,76.7,Cloudy,1,5.4,0.0,0.203,0.8,0.2,0.3,0.47,0.89,0,0,1.05
2023-10-13,Friday,3,0.051,0.0234,0.34,12.31,0.095,21.7,82.4,Rainy,2,6.4,0.0,0.283,0.8,0.2,0.3,0.47,0.66,0,0,1.05
2023-10-13,Friday,4,0.0584,0.03,0.34,11.12,0.121,28.2,59.1,Rainy,2,5.5,0.0,0.206,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-13,Friday,5,0.055,0.03,0.34,11.47,0.12,26.4,67.9,Cloudy,1,4.8,0.0,0.153,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-13,Friday,6,0.1493,0.045,0.34,22.93,0.121,25.8,68.6,Rainy,2,3.8,0.03,0.068,0.8,0.2,0.3,0.47,0.0,0,0,1.05
2023-10-13,Friday,7,0.1446,0.045,0.34,25.59,0.12,28.3,67.9,Sunny,0,3.3,0.455,0.023,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-13,Friday,8,0.1546,0.045,0.34,26.12,0.12,26.2,41.8,Cloudy,1,4.2,0.24,0.102,0.8,0.6,0.9,0.77,0.0,0,0,1.05
2023-10-13,Friday,9,0.6564,0.06,0.34,41.62,0.121,26.5,42.3,Rainy,2,3.3,0.072,0.027,0.8,0.9,0.9,0.86,0.0,0,0,1.05
2023-10-13,Friday,10,0.8714,0.0439,0.34,41.81,0.088,21.0,42.9,Cloudy,1,4.3,0.328,0.108,0.8,0.9,0.6,0.77,0.81,0,0,1.05
2023-10-13,Friday,11,0.6318,0.0455,0.34,38.68,0.092,18.6,45.9,Rainy,2,3.6,0.088,0.05,0.8,0.9,0.6,0.77,0.73,0,0,1.05
2023-10-13,Friday,12,0.3933,0.0336,0.34,35.72,0.09,18.8,37.9,Cloudy,1,0.9,0.36,0.0,0.8,0.9,0.6,0.77,0.76,0,0,1.05
2023-10-13,Friday,13,0.4071,0.0309,0.34,36.68,0.083,19.7,26.0,Rainy,2,0.5,0.088,0.0,0.8,0.9,0.6,0.77,0.94,0,0,1.05
2023-10-13,Friday,14,0.3965,0.0369,0.34,31.9,0.098,17.7,48.4,Foggy,4,1.9,0.164,0.0,0.8,0.9,0.6,0.77,0.54,0,0,1.05
